item_ID,Name,Category,wholesale_Cost,warehouse_Loc
5009,Profit-focused 24/7 website Pack,Chips,4.67,Aisle 4 - Bin 7
3343,Reduced fault-tolerant task-fo Bottle,Health Food,1.53,Aisle 4 - Bin 2
706,Customer-focused object-orient Can,Snack,3.51,Aisle 5 - Bin 9
5506,Ameliorated leadingedge Graphi Can,Health Food,2.94,Aisle 3 - Bin 2
9906,Focused uniform contingency Can,Juice,3.17,Aisle 3 - Bin 5
3469,Digitized disintermediate cust Box,Health Food,2.56,Aisle 1 - Bin 1
2838,Up-sized user-facing architect Pack,Soda,1.39,Aisle 4 - Bin 4
7756,Up-sized user-facing projectio Bottle,Water,4.54,Aisle 1 - Bin 10
2299,Multi-layered composite analyz Pack,Chips,2.1,Aisle 1 - Bin 1
130,Re-engineered system-worthy in Pack,Energy Drinks,0.71,Aisle 1 - Bin 1
1912,Reverse-engineered empowering  Can,Candy,2.25,Aisle 5 - Bin 9
5748,Re-contextualized asymmetric s Bottle,Snack,2.33,Aisle 2 - Bin 7
6171,Managed value-added groupware Pack,Energy Drinks,0.73,Aisle 4 - Bin 7
5885,Configurable coherent architec Can,Snack,4.03,Aisle 3 - Bin 2
9117,Future-proofed solution-orient Bottle,Candy,3.87,Aisle 4 - Bin 8
5003,Enterprise-wide 6thgeneration  Box,Snack,2.1,Aisle 5 - Bin 9
9064,Up-sized incremental focus gro Bottle,Beverage,2.23,Aisle 4 - Bin 7
2579,Inverse impactful application Box,Snack,2.96,Aisle 3 - Bin 5
8362,Compatible solution-oriented i Bar,Chips,2.05,Aisle 1 - Bin 10
6224,Virtual grid-enabled pricing s Bottle,Water,1.18,Aisle 1 - Bin 9
3271,Decentralized hybrid info-medi Bottle,Chips,4.72,Aisle 5 - Bin 9
5169,Reverse-engineered demand-driv Box,Snack,2.55,Aisle 5 - Bin 3
9510,Up-sized stable success Bottle,Snack,2.53,Aisle 2 - Bin 2
707,Realigned solution-oriented en Can,Juice,2.4,Aisle 5 - Bin 6
1219,Quality-focused bi-directional Can,Chips,1.11,Aisle 1 - Bin 9
1803,Virtual web-enabled service-de Bar,Energy Drinks,1.49,Aisle 4 - Bin 8
571,Exclusive 6thgeneration conglo Can,Candy,1.0,Aisle 2 - Bin 6
1357,Up-sized neutral algorithm Bar,Chips,4.67,Aisle 3 - Bin 2
548,Balanced bottom-line benchmark Pack,Soda,1.89,Aisle 2 - Bin 7
1937,Re-contextualized neutral util Pack,Chips,4.54,Aisle 5 - Bin 6
8627,Switchable neutral methodology Bar,Health Food,2.87,Aisle 4 - Bin 8
3518,Implemented grid-enabled instr Box,Chips,1.24,Aisle 5 - Bin 3
2568,Persevering human-resource ext Pack,Cookies,4.55,Aisle 1 - Bin 10
6396,Profit-focused scalable custom Box,Soda,0.89,Aisle 2 - Bin 7
3756,Open-source zero tolerance arc Can,Soda,4.63,Aisle 5 - Bin 3
2979,Reactive homogeneous initiativ Pack,Water,1.77,Aisle 1 - Bin 1
9462,Seamless reciprocal interface Bar,Chips,4.97,Aisle 1 - Bin 10
5301,Public-key well-modulated init Pack,Cookies,3.06,Aisle 4 - Bin 7
4758,Optional national success Box,Candy,2.48,Aisle 2 - Bin 7
3441,Advanced grid-enabled matrices Bar,Soda,2.5,Aisle 3 - Bin 2
3157,Distributed contextually-based Bottle,Energy Drinks,2.31,Aisle 5 - Bin 9
4364,User-friendly interactive intr Bottle,Water,1.95,Aisle 2 - Bin 7
8368,Distributed zero-defect method Bar,Energy Drinks,2.75,Aisle 5 - Bin 3
4417,Sharable neutral productivity Box,Soda,3.78,Aisle 3 - Bin 4
6299,Exclusive 5thgeneration struct Bottle,Chips,3.78,Aisle 5 - Bin 3
1756,Automated fault-tolerant initi Bottle,Candy,1.55,Aisle 5 - Bin 9
6607,Public-key web-enabled protoco Pack,Health Food,4.75,Aisle 2 - Bin 7
3145,Persistent executive encryptio Box,Health Food,1.26,Aisle 5 - Bin 9
1143,Extended global policy Bar,Soda,4.43,Aisle 5 - Bin 6
3188,Exclusive demand-driven analyz Pack,Energy Drinks,1.21,Aisle 5 - Bin 9
8657,Down-sized explicit knowledge  Pack,Soda,2.51,Aisle 4 - Bin 4
6189,Customer-focused client-server Can,Candy,1.99,Aisle 2 - Bin 1
52,Adaptive uniform workforce Can,Health Food,2.35,Aisle 2 - Bin 9
4003,Adaptive user-facing complexit Pack,Soda,4.92,Aisle 5 - Bin 6
8065,Re-contextualized analyzing su Bar,Soda,1.46,Aisle 5 - Bin 9
2373,Assimilated static workforce Pack,Juice,3.54,Aisle 5 - Bin 3
5595,Multi-lateral context-sensitiv Can,Snack,0.52,Aisle 1 - Bin 1
1395,Customizable human-resource ut Can,Chips,3.36,Aisle 4 - Bin 2
845,Right-sized human-resource hel Can,Snack,2.88,Aisle 1 - Bin 10
3526,Realigned human-resource infra Pack,Juice,4.59,Aisle 4 - Bin 7
8414,Fundamental incremental infras Pack,Cookies,1.44,Aisle 1 - Bin 10
6231,Quality-focused 3rdgeneration  Pack,Beverage,1.93,Aisle 2 - Bin 9
520,Down-sized cohesive toolset Box,Candy,1.31,Aisle 2 - Bin 1
1289,Expanded coherent process impr Can,Energy Drinks,2.64,Aisle 1 - Bin 9
893,Phased actuating access Bottle,Soda,2.73,Aisle 5 - Bin 6
1525,Organic secondary contingency Can,Snack,3.8,Aisle 2 - Bin 1
4844,Fundamental 24hour solution Bottle,Health Food,4.69,Aisle 3 - Bin 2
5666,Progressive bi-directional cap Box,Beverage,3.28,Aisle 2 - Bin 9
5042,User-centric user-facing neura Can,Beverage,3.75,Aisle 5 - Bin 9
16,Polarized foreground Graphical Box,Snack,2.4,Aisle 3 - Bin 2
1650,Advanced client-driven utiliza Box,Beverage,2.7,Aisle 4 - Bin 8
6015,Advanced dedicated productivit Can,Juice,4.15,Aisle 1 - Bin 9
6611,Expanded non-volatile initiati Can,Chips,2.9,Aisle 1 - Bin 9
5504,Fully-configurable systematic  Pack,Soda,1.56,Aisle 2 - Bin 9
3520,Ameliorated background process Pack,Water,4.73,Aisle 3 - Bin 5
7417,Progressive dedicated data-war Bottle,Beverage,2.06,Aisle 2 - Bin 6
6409,Front-line holistic concept Bottle,Health Food,3.18,Aisle 5 - Bin 9
6241,De-engineered 5thgeneration pr Pack,Beverage,2.39,Aisle 3 - Bin 2
3771,Centralized analyzing matrices Bottle,Health Food,1.99,Aisle 2 - Bin 1
9602,Public-key client-server archi Can,Cookies,4.48,Aisle 5 - Bin 9
5492,Right-sized multi-tasking data Bar,Energy Drinks,5.0,Aisle 5 - Bin 9
4473,Persistent modular open system Bar,Soda,4.33,Aisle 1 - Bin 1
4901,Phased 24hour paradigm Box,Chips,2.18,Aisle 2 - Bin 9
9071,Open-source national project Bar,Energy Drinks,1.47,Aisle 2 - Bin 6
2622,Fundamental zero-defect hardwa Box,Chips,1.43,Aisle 3 - Bin 2
6679,Face-to-face composite model Pack,Snack,1.83,Aisle 4 - Bin 8
1123,Expanded mission-critical mora Pack,Juice,4.33,Aisle 2 - Bin 9
5891,Universal dedicated adapter Bottle,Cookies,4.47,Aisle 2 - Bin 9
301,Ergonomic scalable benchmark Bar,Beverage,4.53,Aisle 1 - Bin 9
7409,Distributed analyzing hub Box,Water,1.29,Aisle 1 - Bin 10
1616,Synergistic clear-thinking hub Box,Water,3.82,Aisle 1 - Bin 10
9604,Total 3rdgeneration attitude Box,Beverage,4.91,Aisle 2 - Bin 6
2431,Multi-layered user-facing benc Box,Water,2.72,Aisle 5 - Bin 9
2920,Implemented user-facing extran Bottle,Beverage,4.31,Aisle 2 - Bin 6
2379,Ameliorated local algorithm Pack,Energy Drinks,3.59,Aisle 4 - Bin 7
8868,Re-contextualized modular proc Pack,Soda,1.24,Aisle 5 - Bin 9
1890,Exclusive leadingedge analyzer Pack,Health Food,0.86,Aisle 2 - Bin 2
9113,Decentralized needs-based cust Can,Soda,4.94,Aisle 5 - Bin 9
7768,Centralized eco-centric modera Box,Chips,3.29,Aisle 1 - Bin 9
3832,Decentralized composite collab Box,Beverage,4.51,Aisle 2 - Bin 1
8880,Profit-focused eco-centric mon Bar,Juice,2.43,Aisle 1 - Bin 9
9308,Upgradable static secured line Pack,Soda,0.59,Aisle 2 - Bin 7
865,Open-architected foreground pr Pack,Candy,3.68,Aisle 5 - Bin 9
5442,Multi-lateral bi-directional s Can,Candy,2.28,Aisle 2 - Bin 6
7041,Business-focused dedicated ada Bar,Health Food,3.43,Aisle 5 - Bin 9
7655,Right-sized content-based serv Bar,Energy Drinks,3.94,Aisle 2 - Bin 2
217,Right-sized bandwidth-monitore Bar,Cookies,4.12,Aisle 2 - Bin 1
51,Centralized neutral model Bar,Juice,4.81,Aisle 2 - Bin 1
9163,Persevering contextually-based Pack,Beverage,3.84,Aisle 4 - Bin 8
6183,Customer-focused dynamic congl Pack,Beverage,1.05,Aisle 1 - Bin 10
5652,Implemented value-added interf Bar,Energy Drinks,3.68,Aisle 2 - Bin 9
1385,Front-line homogeneous synergy Pack,Juice,4.34,Aisle 2 - Bin 7
2814,Function-based multimedia mora Box,Beverage,3.05,Aisle 1 - Bin 9
8259,Persevering tangible hierarchy Can,Energy Drinks,3.22,Aisle 2 - Bin 1
7437,Decentralized national functio Can,Beverage,3.77,Aisle 1 - Bin 10
5990,Integrated responsive instruct Box,Water,0.73,Aisle 1 - Bin 9
830,Open-architected content-based Bar,Chips,3.49,Aisle 4 - Bin 4
2477,Quality-focused composite anal Box,Energy Drinks,1.37,Aisle 5 - Bin 6
5805,Object-based multi-tasking pol Box,Snack,3.52,Aisle 5 - Bin 6
2770,Up-sized contextually-based mo Bar,Water,0.63,Aisle 1 - Bin 9
2183,Visionary encompassing workfor Pack,Health Food,4.18,Aisle 4 - Bin 7
8894,Future-proofed holistic contin Bar,Soda,4.19,Aisle 5 - Bin 6
3457,Object-based fault-tolerant in Can,Soda,3.55,Aisle 5 - Bin 3
1855,Open-architected bandwidth-mon Bottle,Water,3.75,Aisle 4 - Bin 2
2346,Object-based even-keeled neura Box,Energy Drinks,0.57,Aisle 3 - Bin 2
6210,Visionary interactive circuit Bottle,Beverage,2.1,Aisle 5 - Bin 9
2279,Open-source intangible Graphic Box,Juice,3.35,Aisle 4 - Bin 4
6884,Business-focused homogeneous f Can,Energy Drinks,4.12,Aisle 4 - Bin 8
7295,Monitored content-based workfo Bar,Health Food,3.36,Aisle 2 - Bin 6
8640,Cross-group zero-defect budget Bottle,Juice,0.63,Aisle 2 - Bin 1
7045,Streamlined hybrid leverage Bottle,Soda,3.59,Aisle 4 - Bin 4
5642,Horizontal fresh-thinking capa Bottle,Soda,2.36,Aisle 2 - Bin 6
3525,Multi-lateral hybrid definitio Bar,Water,2.37,Aisle 5 - Bin 6
1098,Exclusive national migration Pack,Cookies,4.3,Aisle 2 - Bin 9
4581,Centralized web-enabled suppor Box,Water,4.51,Aisle 1 - Bin 9
676,Seamless real-time concept Can,Cookies,2.09,Aisle 3 - Bin 5
4772,Enterprise-wide bi-directional Bottle,Water,3.43,Aisle 5 - Bin 9
7401,Right-sized disintermediate we Bar,Cookies,4.98,Aisle 2 - Bin 2
5374,Integrated coherent time-frame Bar,Health Food,4.78,Aisle 1 - Bin 9
1792,Customizable systemic synergy Pack,Energy Drinks,3.96,Aisle 1 - Bin 1
8767,Multi-channeled directional co Box,Snack,3.75,Aisle 2 - Bin 6
4091,Progressive clear-thinking sys Can,Soda,3.52,Aisle 4 - Bin 7
8381,Progressive grid-enabled inter Box,Snack,2.0,Aisle 4 - Bin 7
6163,Reverse-engineered neutral emu Pack,Beverage,2.86,Aisle 2 - Bin 6
9517,Cloned object-oriented monitor Can,Health Food,3.82,Aisle 1 - Bin 9
9711,Polarized next generation atti Can,Soda,1.61,Aisle 1 - Bin 1
2324,Cloned grid-enabled circuit Can,Juice,2.82,Aisle 1 - Bin 9
2511,Up-sized executive website Pack,Soda,0.71,Aisle 4 - Bin 2
2242,Cloned multi-state leverage Bottle,Snack,1.76,Aisle 5 - Bin 3
744,Vision-oriented web-enabled mo Bar,Juice,3.74,Aisle 5 - Bin 3
2582,Adaptive full-range archive Bottle,Water,2.82,Aisle 1 - Bin 9
605,Synchronized systematic instru Bottle,Energy Drinks,1.53,Aisle 5 - Bin 9
4541,Networked analyzing approach Can,Soda,1.14,Aisle 4 - Bin 2
6857,Grass-roots discrete extranet Box,Candy,4.95,Aisle 2 - Bin 7
2115,Sharable national encryption Bottle,Energy Drinks,3.72,Aisle 2 - Bin 1
7551,Intuitive multi-tasking frame Bottle,Cookies,4.96,Aisle 5 - Bin 3
6644,Reduced real-time array Bar,Soda,3.97,Aisle 4 - Bin 7
2389,Advanced human-resource produc Pack,Cookies,1.68,Aisle 2 - Bin 7
9474,Realigned context-sensitive ad Box,Candy,3.12,Aisle 2 - Bin 1
7716,Fundamental zero administratio Box,Candy,4.25,Aisle 4 - Bin 7
3652,Multi-channeled regional circu Pack,Candy,4.47,Aisle 3 - Bin 4
9894,Optional needs-based extranet Pack,Cookies,1.49,Aisle 1 - Bin 1
6061,Open-architected coherent acce Can,Soda,3.06,Aisle 2 - Bin 6
7330,Virtual 4thgeneration concept Pack,Candy,1.32,Aisle 2 - Bin 2
812,Innovative explicit synergy Bottle,Chips,2.27,Aisle 1 - Bin 10
3474,Re-engineered zero-defect alli Pack,Energy Drinks,4.39,Aisle 5 - Bin 3
7855,Horizontal non-volatile framew Can,Juice,1.0,Aisle 4 - Bin 8
1835,Multi-lateral content-based im Can,Chips,2.07,Aisle 2 - Bin 9
854,Synergistic tertiary array Bottle,Energy Drinks,1.13,Aisle 2 - Bin 7
5502,Right-sized content-based secu Can,Chips,0.85,Aisle 2 - Bin 7
127,Devolved methodical initiative Box,Beverage,2.58,Aisle 5 - Bin 9
4238,Polarized background pricing s Bar,Chips,4.98,Aisle 3 - Bin 2
465,Adaptive grid-enabled encrypti Bottle,Juice,3.03,Aisle 2 - Bin 9
53,Decentralized dedicated access Box,Snack,0.57,Aisle 5 - Bin 9
2652,Customer-focused local encodin Box,Water,1.0,Aisle 2 - Bin 6
1173,Synchronized background infras Can,Energy Drinks,1.21,Aisle 1 - Bin 1
9792,Optional bandwidth-monitored p Bottle,Juice,3.88,Aisle 4 - Bin 4
2668,Networked holistic task-force Bar,Juice,0.76,Aisle 2 - Bin 2
7299,Cloned national toolset Bottle,Candy,2.82,Aisle 2 - Bin 2
2426,Total mobile capacity Can,Water,1.57,Aisle 4 - Bin 4
8757,Integrated neutral Graphical U Box,Soda,3.25,Aisle 2 - Bin 9
4662,Optional homogeneous time-fram Box,Health Food,3.38,Aisle 5 - Bin 9
7026,Persevering mission-critical h Pack,Candy,1.94,Aisle 4 - Bin 4
8103,Advanced neutral system engine Bottle,Soda,3.28,Aisle 4 - Bin 2
6661,Proactive discrete customer lo Box,Snack,2.19,Aisle 1 - Bin 9
7391,Integrated zero tolerance enco Can,Candy,4.67,Aisle 2 - Bin 6
8740,Customizable asymmetric model Bottle,Soda,2.63,Aisle 5 - Bin 9
6155,Distributed 24/7 installation Box,Beverage,4.85,Aisle 2 - Bin 7
814,Proactive intermediate knowled Bottle,Juice,2.32,Aisle 4 - Bin 7
2637,Synergized systematic intranet Can,Energy Drinks,2.45,Aisle 4 - Bin 7
5233,Business-focused scalable webs Pack,Soda,4.19,Aisle 1 - Bin 9
6985,Team-oriented tertiary through Bottle,Cookies,4.97,Aisle 4 - Bin 7
7583,Business-focused uniform struc Pack,Chips,1.45,Aisle 5 - Bin 6
9089,Devolved mobile Local Area Net Bottle,Cookies,1.04,Aisle 4 - Bin 8
6017,Enhanced explicit extranet Box,Beverage,1.38,Aisle 4 - Bin 4
1300,Mandatory bi-directional archi Bottle,Energy Drinks,0.88,Aisle 3 - Bin 2
2180,Assimilated methodical access Pack,Snack,4.52,Aisle 4 - Bin 7
455,De-engineered local data-wareh Bar,Juice,3.55,Aisle 4 - Bin 8
5743,Implemented empowering superst Pack,Candy,4.03,Aisle 5 - Bin 9
7568,Right-sized content-based matr Bar,Water,1.7,Aisle 2 - Bin 2
5496,Profit-focused eco-centric mod Pack,Cookies,4.4,Aisle 4 - Bin 2
1282,Right-sized full-range leverag Can,Soda,3.46,Aisle 5 - Bin 3
1941,Object-based stable pricing st Bar,Candy,0.9,Aisle 4 - Bin 4
6860,Up-sized regional process impr Can,Cookies,3.72,Aisle 4 - Bin 8
978,Switchable upward-trending int Bar,Chips,4.5,Aisle 2 - Bin 9
5360,Polarized multi-tasking time-f Bar,Chips,3.67,Aisle 3 - Bin 2
4573,Integrated system-worthy solut Bottle,Cookies,1.52,Aisle 2 - Bin 9
7841,Virtual multimedia project Bar,Health Food,4.22,Aisle 5 - Bin 9
2003,Cloned exuding synergy Can,Snack,1.45,Aisle 4 - Bin 7
8398,Extended uniform emulation Bottle,Health Food,0.78,Aisle 3 - Bin 5
8870,Face-to-face user-facing archi Bar,Cookies,0.98,Aisle 4 - Bin 4
3014,Persistent web-enabled forecas Bottle,Cookies,3.13,Aisle 5 - Bin 6
1343,Cross-group 24/7 website Box,Health Food,4.94,Aisle 1 - Bin 1
9890,Operative interactive utilizat Bar,Beverage,3.9,Aisle 5 - Bin 9
9836,Cloned upward-trending knowled Box,Water,3.46,Aisle 3 - Bin 5
7325,Synergized hybrid frame Bar,Cookies,1.84,Aisle 2 - Bin 1
4192,Multi-tiered regional circuit Bar,Candy,3.18,Aisle 4 - Bin 8
6182,Distributed attitude-oriented  Can,Juice,3.19,Aisle 5 - Bin 9
2884,Optimized optimizing extranet Bar,Beverage,4.15,Aisle 5 - Bin 9
4090,Right-sized background hub Pack,Water,2.73,Aisle 5 - Bin 9
8231,Total 24hour system engine Box,Cookies,1.9,Aisle 2 - Bin 6
7782,Persevering static throughput Pack,Chips,3.63,Aisle 4 - Bin 2
8227,Total 4thgeneration groupware Can,Candy,1.16,Aisle 4 - Bin 8
4625,Persistent executive data-ware Bottle,Water,3.58,Aisle 2 - Bin 2
5540,Profound non-volatile conglome Box,Health Food,4.63,Aisle 3 - Bin 2
9434,Multi-lateral demand-driven po Bar,Health Food,0.83,Aisle 4 - Bin 7
5359,Vision-oriented systematic int Bottle,Cookies,1.13,Aisle 1 - Bin 10
541,Switchable multi-state task-fo Can,Beverage,4.68,Aisle 2 - Bin 1
4206,Universal client-server synerg Bar,Chips,2.87,Aisle 5 - Bin 9
8310,Phased composite service-desk Box,Water,2.58,Aisle 5 - Bin 6
4676,Seamless dedicated parallelism Bar,Soda,2.44,Aisle 1 - Bin 1
3724,Advanced reciprocal productivi Bottle,Soda,2.27,Aisle 3 - Bin 2
8852,Stand-alone exuding flexibilit Box,Energy Drinks,0.94,Aisle 5 - Bin 3
2244,Persistent analyzing moderator Bottle,Juice,1.96,Aisle 5 - Bin 9
7202,Implemented tertiary paradigm Bar,Water,1.51,Aisle 5 - Bin 6
8267,Enhanced needs-based definitio Can,Beverage,3.85,Aisle 3 - Bin 2
4057,Object-based responsive comple Bar,Energy Drinks,2.37,Aisle 4 - Bin 4
5166,Vision-oriented grid-enabled f Can,Snack,0.91,Aisle 5 - Bin 9
3545,Configurable global product Bar,Candy,0.68,Aisle 4 - Bin 7
9933,Up-sized optimal intranet Can,Beverage,0.58,Aisle 5 - Bin 6
1923,Vision-oriented upward-trendin Can,Chips,2.3,Aisle 5 - Bin 9
1193,Streamlined interactive flexib Pack,Energy Drinks,0.62,Aisle 3 - Bin 5
6525,Function-based didactic firmwa Box,Energy Drinks,2.69,Aisle 2 - Bin 1
4677,Future-proofed contextually-ba Bottle,Cookies,3.39,Aisle 1 - Bin 10
672,Realigned grid-enabled morator Box,Candy,1.46,Aisle 1 - Bin 10
5232,Organic composite artificial i Bar,Health Food,0.84,Aisle 1 - Bin 9
3354,Multi-layered radical extranet Bar,Health Food,3.23,Aisle 2 - Bin 2
4763,Secured tangible superstructur Bar,Juice,4.42,Aisle 5 - Bin 9
6229,Business-focused client-driven Pack,Water,3.58,Aisle 4 - Bin 2
8429,Vision-oriented leadingedge co Bottle,Chips,4.44,Aisle 2 - Bin 1
2343,Networked executive core Bar,Chips,3.66,Aisle 1 - Bin 9
4664,Focused bandwidth-monitored ca Can,Chips,3.62,Aisle 5 - Bin 3
2083,Inverse background extranet Box,Cookies,3.42,Aisle 5 - Bin 3
1981,Customizable client-server ini Box,Energy Drinks,1.03,Aisle 2 - Bin 7
4718,Adaptive multi-tasking core Bar,Water,1.13,Aisle 4 - Bin 4
8357,Integrated national toolset Pack,Cookies,3.31,Aisle 4 - Bin 4
6235,Programmable client-server wor Box,Juice,1.33,Aisle 2 - Bin 2
3133,Innovative uniform approach Bottle,Chips,2.42,Aisle 4 - Bin 7
3915,Sharable impactful open archit Bottle,Candy,1.88,Aisle 2 - Bin 7
1733,Distributed cohesive support Pack,Energy Drinks,0.93,Aisle 2 - Bin 6
6839,Profit-focused reciprocal inst Bottle,Cookies,1.69,Aisle 1 - Bin 10
1573,Organic leadingedge pricing st Bottle,Water,4.86,Aisle 2 - Bin 7
7778,User-centric 4thgeneration ini Pack,Health Food,0.85,Aisle 1 - Bin 1
2538,Down-sized modular info-mediar Bottle,Cookies,4.09,Aisle 3 - Bin 2
5220,Customer-focused client-server Box,Juice,2.45,Aisle 1 - Bin 10
8814,Automated asymmetric contingen Pack,Beverage,1.64,Aisle 5 - Bin 3
4595,Operative attitude-oriented ch Bar,Energy Drinks,3.73,Aisle 2 - Bin 7
7749,Persistent incremental firmwar Bar,Cookies,4.78,Aisle 4 - Bin 8
5985,Business-focused radical middl Box,Chips,2.79,Aisle 2 - Bin 2
4801,Cross-platform disintermediate Pack,Soda,2.63,Aisle 2 - Bin 2
8129,Optimized executive capacity Bottle,Snack,2.95,Aisle 5 - Bin 9
6535,Multi-tiered background struct Bottle,Chips,1.67,Aisle 2 - Bin 1
4739,Persistent zero-defect framewo Box,Energy Drinks,1.43,Aisle 3 - Bin 2
3609,Inverse system-worthy approach Bottle,Juice,4.28,Aisle 5 - Bin 9
3959,Future-proofed system-worthy p Pack,Candy,3.93,Aisle 4 - Bin 4
3352,Innovative homogeneous encodin Can,Cookies,3.18,Aisle 1 - Bin 1
7955,Quality-focused background inf Can,Candy,2.36,Aisle 2 - Bin 1
6472,Public-key maximized open syst Bottle,Energy Drinks,2.01,Aisle 3 - Bin 4
5483,Multi-channeled even-keeled st Pack,Water,1.97,Aisle 5 - Bin 9
7028,Sharable dedicated software Bottle,Cookies,4.29,Aisle 3 - Bin 2
1096,Synergistic clear-thinking wor Pack,Soda,0.72,Aisle 1 - Bin 9
8811,Front-line attitude-oriented c Can,Candy,1.37,Aisle 4 - Bin 7
4786,Progressive optimal interface Bottle,Health Food,4.46,Aisle 5 - Bin 9
4239,Right-sized motivating morator Box,Snack,4.84,Aisle 1 - Bin 1
6585,Optional multi-state service-d Bottle,Snack,2.31,Aisle 2 - Bin 6
61,Managed static framework Box,Juice,1.84,Aisle 4 - Bin 2
7741,Exclusive context-sensitive mi Can,Snack,1.86,Aisle 2 - Bin 6
5154,Synergistic scalable standardi Can,Soda,2.86,Aisle 3 - Bin 2
7570,Devolved methodical matrices Bar,Soda,3.6,Aisle 4 - Bin 2
3316,Organic multimedia product Box,Chips,3.68,Aisle 5 - Bin 9
4085,User-friendly interactive prot Bottle,Water,2.27,Aisle 2 - Bin 7
8979,Decentralized foreground prici Bar,Snack,1.96,Aisle 5 - Bin 6
3106,Function-based well-modulated  Bottle,Chips,1.9,Aisle 4 - Bin 7
8284,Public-key cohesive Graphic In Pack,Cookies,0.55,Aisle 1 - Bin 9
4817,Optional regional core Bar,Juice,4.17,Aisle 3 - Bin 5
4848,Expanded demand-driven Graphic Bar,Snack,1.62,Aisle 5 - Bin 9
6510,Innovative clear-thinking flex Bar,Chips,3.43,Aisle 3 - Bin 5
6307,Enhanced client-driven approac Can,Snack,1.97,Aisle 2 - Bin 9
3415,Front-line didactic standardiz Pack,Soda,3.03,Aisle 4 - Bin 7
3265,Focused explicit Internet solu Bottle,Cookies,2.05,Aisle 2 - Bin 9
7871,Team-oriented motivating frame Box,Soda,0.96,Aisle 5 - Bin 6
3192,Ameliorated homogeneous foreca Can,Water,0.74,Aisle 2 - Bin 2
2147,Programmable exuding function Pack,Cookies,3.51,Aisle 2 - Bin 9
8541,Versatile tertiary portal Can,Beverage,2.58,Aisle 5 - Bin 6
6580,Proactive value-added definiti Bottle,Cookies,1.91,Aisle 5 - Bin 9
5690,Streamlined leadingedge data-w Can,Snack,3.94,Aisle 4 - Bin 4
2526,Innovative exuding attitude Pack,Health Food,1.65,Aisle 2 - Bin 6
4578,Monitored mission-critical cap Bar,Juice,2.69,Aisle 5 - Bin 3
8035,Multi-layered demand-driven en Bottle,Water,4.22,Aisle 2 - Bin 7
9540,Multi-layered uniform protocol Bar,Water,4.52,Aisle 1 - Bin 1
9693,Function-based context-sensiti Bottle,Candy,3.6,Aisle 3 - Bin 5
5518,Function-based actuating colla Box,Beverage,2.59,Aisle 4 - Bin 4
3484,Automated dedicated conglomera Bar,Soda,1.65,Aisle 4 - Bin 2
4174,Profound analyzing adapter Bottle,Cookies,1.73,Aisle 1 - Bin 9
3299,User-friendly web-enabled budg Can,Snack,3.55,Aisle 4 - Bin 2
3515,Persistent zero tolerance hard Bar,Water,3.92,Aisle 5 - Bin 9
5413,User-friendly content-based em Pack,Snack,3.65,Aisle 1 - Bin 10
8302,Re-engineered asymmetric solut Can,Energy Drinks,4.5,Aisle 5 - Bin 6
1524,Ergonomic radical success Bottle,Health Food,3.32,Aisle 4 - Bin 4
1434,Phased mission-critical protoc Pack,Chips,1.48,Aisle 2 - Bin 7
6147,Object-based non-volatile para Pack,Snack,1.94,Aisle 5 - Bin 9
4748,Innovative multi-tasking archi Pack,Health Food,0.94,Aisle 2 - Bin 2
6855,Ameliorated 24hour structure Bar,Soda,1.0,Aisle 5 - Bin 9
2521,Optimized methodical infrastru Bar,Cookies,1.29,Aisle 2 - Bin 7
7277,Monitored attitude-oriented mo Can,Chips,1.61,Aisle 2 - Bin 6
4532,Inverse actuating solution Bar,Water,2.5,Aisle 2 - Bin 9
1570,Upgradable demand-driven lever Bar,Energy Drinks,2.79,Aisle 3 - Bin 2
6442,Pre-emptive responsive attitud Bottle,Energy Drinks,0.67,Aisle 1 - Bin 9
8290,Focused radical ability Bar,Health Food,1.92,Aisle 2 - Bin 1
8033,Re-engineered bandwidth-monito Box,Soda,0.55,Aisle 2 - Bin 2
9943,Progressive grid-enabled open  Bottle,Snack,1.12,Aisle 2 - Bin 1
9313,Business-focused disintermedia Bar,Candy,2.74,Aisle 2 - Bin 2
6282,Digitized heuristic workforce Box,Energy Drinks,1.16,Aisle 2 - Bin 9
5459,Proactive real-time architectu Bar,Snack,4.84,Aisle 1 - Bin 10
490,Assimilated demand-driven cust Can,Chips,0.82,Aisle 4 - Bin 2
1003,Compatible human-resource inte Bar,Beverage,1.0,Aisle 3 - Bin 4
6725,Ergonomic bottom-line function Box,Beverage,2.39,Aisle 5 - Bin 3
1298,Decentralized methodical hiera Pack,Cookies,0.56,Aisle 1 - Bin 9
9187,Innovative dedicated policy Can,Beverage,4.75,Aisle 3 - Bin 5
6302,Monitored hybrid knowledge use Bar,Beverage,1.75,Aisle 2 - Bin 7
9562,Balanced leadingedge knowledge Can,Soda,1.2,Aisle 5 - Bin 3
6558,Vision-oriented bottom-line pa Bar,Energy Drinks,0.55,Aisle 4 - Bin 2
2851,Cloned exuding analyzer Bottle,Candy,4.17,Aisle 5 - Bin 9
4981,Expanded zero-defect definitio Bar,Chips,3.77,Aisle 5 - Bin 3
1895,Reduced transitional orchestra Bar,Candy,4.47,Aisle 4 - Bin 7
8875,Business-focused needs-based d Pack,Water,2.99,Aisle 5 - Bin 9
195,Operative leadingedge architec Bar,Water,4.28,Aisle 1 - Bin 1
